country,country_code,indicator,year,value,long_name,income_group,region,lending_category,other_groups,currency_unit,latest_population_census,latest_household_survey,special_notes,national_accounts_base_year,national_accounts_reference_year,system_of_national_accounts,sna_price_valuation,ppp_survey_years,balance_of_payments_manual_in_use,external_debt_reporting_status,system_of_trade,government_accounting_concept,imf_data_dissemination_standard,source_of_most_recent_income_and_expenditure_data,vital_registration_complete,latest_agricultural_census,latest_industrial_data,latest_trade_data,latest_water_withdrawal_data,2-alpha_code,wb-2_code,table_name,short_name
Djibouti,DJI       ,Concessional debt (% of total external debt),2006,49.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,DJI       ,"Currency composition of PPG debt, all other currencies (%)",2006,32.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,DJI       ,"Currency composition of PPG debt, Euro (%)",2006,16.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA       ,Average grace period on new external debt commitments (years),2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA       ,"Average grace period on new external debt commitments, official (years)",2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA       ,"Average grace period on new external debt commitments, private (years)",2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA       ,Average grant element on new external debt commitments (%),2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA       ,"Average grant element on new external debt commitments, official (%)",2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA       ,"Average grant element on new external debt commitments, private (%)",2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA       ,Average interest on new external debt commitments (%),2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA       ,"Average interest on new external debt commitments, official (%)",2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA       ,"Average interest on new external debt commitments, private (%)",2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA       ,Average maturity on new external debt commitments (years),2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA       ,"Average maturity on new external debt commitments, official (years)",2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA       ,"Average maturity on new external debt commitments, private (years)",2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA       ,Concessional debt (% of total external debt),2006,17.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA       ,"Currency composition of PPG debt, all other currencies (%)",2006,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA       ,"Currency composition of PPG debt, Euro (%)",2006,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH       ,Average grace period on new external debt commitments (years),2006,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH       ,"Average grace period on new external debt commitments, official (years)",2006,8.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH       ,"Average grace period on new external debt commitments, private (years)",2006,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH       ,Average grant element on new external debt commitments (%),2006,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH       ,"Average grant element on new external debt commitments, official (%)",2006,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH       ,"Average grant element on new external debt commitments, private (%)",2006,-10.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH       ,Average interest on new external debt commitments (%),2006,5.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH       ,"Average interest on new external debt commitments, official (%)",2006,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH       ,"Average interest on new external debt commitments, private (%)",2006,6.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH       ,Average maturity on new external debt commitments (years),2006,20.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH       ,"Average maturity on new external debt commitments, official (years)",2006,34.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH       ,"Average maturity on new external debt commitments, private (years)",2006,16.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH       ,Concessional debt (% of total external debt),2006,55.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH       ,"Currency composition of PPG debt, all other currencies (%)",2006,10.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH       ,"Currency composition of PPG debt, Euro (%)",2006,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB       ,Average grace period on new external debt commitments (years),2006,8.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB       ,"Average grace period on new external debt commitments, official (years)",2006,8.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB       ,"Average grace period on new external debt commitments, private (years)",2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB       ,Average grant element on new external debt commitments (%),2006,53.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB       ,"Average grant element on new external debt commitments, official (%)",2006,53.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB       ,"Average grant element on new external debt commitments, private (%)",2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB       ,Average interest on new external debt commitments (%),2006,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB       ,"Average interest on new external debt commitments, official (%)",2006,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB       ,"Average interest on new external debt commitments, private (%)",2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB       ,Average maturity on new external debt commitments (years),2006,26.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB       ,"Average maturity on new external debt commitments, official (years)",2006,26.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB       ,"Average maturity on new external debt commitments, private (years)",2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB       ,Concessional debt (% of total external debt),2006,74.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB       ,"Currency composition of PPG debt, all other currencies (%)",2006,23.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB       ,"Currency composition of PPG debt, Euro (%)",2006,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,Average grace period on new external debt commitments (years),2006,8.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,"Average grace period on new external debt commitments, official (years)",2006,9.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,"Average grace period on new external debt commitments, private (years)",2006,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,Average grant element on new external debt commitments (%),2006,29.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,"Average grant element on new external debt commitments, official (%)",2006,38.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,"Average grant element on new external debt commitments, private (%)",2006,-1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,Average interest on new external debt commitments (%),2006,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,"Average interest on new external debt commitments, official (%)",2006,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,"Average interest on new external debt commitments, private (%)",2006,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,Average maturity on new external debt commitments (years),2006,25.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,"Average maturity on new external debt commitments, official (years)",2006,30.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,"Average maturity on new external debt commitments, private (years)",2006,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,Concessional debt (% of total external debt),2006,11.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,"Currency composition of PPG debt, all other currencies (%)",2006,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,"Currency composition of PPG debt, Euro (%)",2006,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,Average grace period on new external debt commitments (years),2006,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,"Average grace period on new external debt commitments, official (years)",2006,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,"Average grace period on new external debt commitments, private (years)",2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,Average grant element on new external debt commitments (%),2006,36.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,"Average grant element on new external debt commitments, official (%)",2006,36.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,"Average grant element on new external debt commitments, private (%)",2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,Average interest on new external debt commitments (%),2006,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,"Average interest on new external debt commitments, official (%)",2006,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,"Average interest on new external debt commitments, private (%)",2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,Average maturity on new external debt commitments (years),2006,25.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,"Average maturity on new external debt commitments, official (years)",2006,25.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,"Average maturity on new external debt commitments, private (years)",2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,Concessional debt (% of total external debt),2006,60.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,"Currency composition of PPG debt, all other currencies (%)",2006,15.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,"Currency composition of PPG debt, Euro (%)",2006,12.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,Average grace period on new external debt commitments (years),2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,"Average grace period on new external debt commitments, official (years)",2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,"Average grace period on new external debt commitments, private (years)",2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,Average grant element on new external debt commitments (%),2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,"Average grant element on new external debt commitments, official (%)",2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,"Average grant element on new external debt commitments, private (%)",2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,Average interest on new external debt commitments (%),2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,"Average interest on new external debt commitments, official (%)",2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,"Average interest on new external debt commitments, private (%)",2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,Average maturity on new external debt commitments (years),2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,"Average maturity on new external debt commitments, official (years)",2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,"Average maturity on new external debt commitments, private (years)",2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,Concessional debt (% of total external debt),2006,51.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,"Currency composition of PPG debt, all other currencies (%)",2006,8.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,"Currency composition of PPG debt, Euro (%)",2006,11.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,Average grace period on new external debt commitments (years),2006,7.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,"Average grace period on new external debt commitments, official (years)",2006,7.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,"Average grace period on new external debt commitments, private (years)",2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,Average grant element on new external debt commitments (%),2006,34.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,"Average grant element on new external debt commitments, official (%)",2006,34.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,"Average grant element on new external debt commitments, private (%)",2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,Average interest on new external debt commitments (%),2006,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,"Average interest on new external debt commitments, official (%)",2006,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,"Average interest on new external debt commitments, private (%)",2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,Average maturity on new external debt commitments (years),2006,29.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,"Average maturity on new external debt commitments, official (years)",2006,29.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,"Average maturity on new external debt commitments, private (years)",2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,Concessional debt (% of total external debt),2006,59.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,"Currency composition of PPG debt, all other currencies (%)",2006,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,"Currency composition of PPG debt, Euro (%)",2006,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,Average grace period on new external debt commitments (years),2006,8.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,"Average grace period on new external debt commitments, official (years)",2006,8.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,"Average grace period on new external debt commitments, private (years)",2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,Average grant element on new external debt commitments (%),2006,37.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,"Average grant element on new external debt commitments, official (%)",2006,37.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,"Average grant element on new external debt commitments, private (%)",2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,Average interest on new external debt commitments (%),2006,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,"Average interest on new external debt commitments, official (%)",2006,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,"Average interest on new external debt commitments, private (%)",2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,Average maturity on new external debt commitments (years),2006,29.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,"Average maturity on new external debt commitments, official (years)",2006,29.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,"Average maturity on new external debt commitments, private (years)",2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,Concessional debt (% of total external debt),2006,48.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,"Currency composition of PPG debt, all other currencies (%)",2006,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,"Currency composition of PPG debt, Euro (%)",2006,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA only,IDX       ,Average grace period on new external debt commitments (years),2006,7.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA only,IDX       ,"Average grace period on new external debt commitments, official (years)",2006,7.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA only,IDX       ,"Average grace period on new external debt commitments, private (years)",2006,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA only,IDX       ,Average grant element on new external debt commitments (%),2006,32.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA only,IDX       ,"Average grant element on new external debt commitments, official (%)",2006,38.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA only,IDX       ,"Average grant element on new external debt commitments, private (%)",2006,-7.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA only,IDX       ,Average interest on new external debt commitments (%),2006,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA only,IDX       ,"Average interest on new external debt commitments, official (%)",2006,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA only,IDX       ,"Average interest on new external debt commitments, private (%)",2006,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA only,IDX       ,Average maturity on new external debt commitments (years),2006,27.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA only,IDX       ,"Average maturity on new external debt commitments, official (years)",2006,30.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA only,IDX       ,"Average maturity on new external debt commitments, private (years)",2006,15.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA only,IDX       ,Concessional debt (% of total external debt),2006,46.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA only,IDX       ,"Currency composition of PPG debt, all other currencies (%)",2006,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA only,IDX       ,"Currency composition of PPG debt, Euro (%)",2006,9.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA       ,Average grace period on new external debt commitments (years),2006,7.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA       ,"Average grace period on new external debt commitments, official (years)",2006,7.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA       ,"Average grace period on new external debt commitments, private (years)",2006,7.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA       ,Average grant element on new external debt commitments (%),2006,26.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA       ,"Average grant element on new external debt commitments, official (%)",2006,33.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA       ,"Average grant element on new external debt commitments, private (%)",2006,-12.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA       ,Average interest on new external debt commitments (%),2006,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA       ,"Average interest on new external debt commitments, official (%)",2006,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA       ,"Average interest on new external debt commitments, private (%)",2006,6.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA       ,Average maturity on new external debt commitments (years),2006,26.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA       ,"Average maturity on new external debt commitments, official (years)",2006,28.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA       ,"Average maturity on new external debt commitments, private (years)",2006,15.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA       ,Concessional debt (% of total external debt),2006,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA       ,"Currency composition of PPG debt, all other currencies (%)",2006,7.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA       ,"Currency composition of PPG debt, Euro (%)",2006,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN       ,Average grace period on new external debt commitments (years),2006,8.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN       ,"Average grace period on new external debt commitments, official (years)",2006,8.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN       ,"Average grace period on new external debt commitments, private (years)",2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN       ,Average grant element on new external debt commitments (%),2006,41.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN       ,"Average grant element on new external debt commitments, official (%)",2006,41.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN       ,"Average grant element on new external debt commitments, private (%)",2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN       ,Average interest on new external debt commitments (%),2006,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN       ,"Average interest on new external debt commitments, official (%)",2006,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN       ,"Average interest on new external debt commitments, private (%)",2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN       ,Average maturity on new external debt commitments (years),2006,33.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN       ,"Average maturity on new external debt commitments, official (years)",2006,33.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN       ,"Average maturity on new external debt commitments, private (years)",2006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN       ,Concessional debt (% of total external debt),2006,58.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
